Date,Conso_J1,Conso_J7,Conso_moy_3j,Conso_moy_7j,Temperature,Mois_sin,Mois_cos,Jour_semaine_sin,Jour_semaine_cos,Est_weekend,Est_ferie,Tempo,Consommation
2014-01-28,69991.15,72297.46,64962.70,69007.77,4.53,0.50,0.87,0.78,0.62,0,0,-1,73213.12
2014-01-29,73213.12,72996.12,67914.61,69138.58,5.10,0.50,0.87,0.97,-0.22,0,0,-1,73412.33
2014-01-30,73412.33,72047.65,72205.53,69198.04,4.79,0.50,0.87,0.43,-0.90,0,0,-1,72257.46
2014-01-31,72257.46,70825.04,72960.97,69228.01,3.80,0.50,0.87,-0.43,-0.90,0,0,-1,72792.15
2014-02-01,72792.15,64357.40,72820.65,69509.02,6.86,0.87,0.50,-0.97,-0.22,1,0,-1,65666.73
2014-02-02,65666.73,60539.56,70238.78,69696.07,4.87,0.87,0.50,-0.78,0.62,1,0,-1,62822.65
2014-02-03,62822.65,69991.15,67093.84,70022.23,4.33,0.87,0.50,0.00,1.00,0,0,-1,70252.77
2014-02-04,70252.77,73213.12,66247.38,70059.60,6.53,0.87,0.50,0.78,0.62,0,0,-1,70363.08
2014-02-05,70363.08,73412.33,67812.83,69652.45,7.50,0.87,0.50,0.97,-0.22,0,0,-1,71548.27
2014-02-06,71548.27,72257.46,70721.38,69386.16,7.92,0.87,0.50,0.43,-0.90,0,0,-1,70533.31
2014-02-07,70533.31,72792.15,70814.89,69139.85,9.43,0.87,0.50,-0.43,-0.90,0,0,-1,67156.44
2014-02-08,67156.44,65666.73,69746.01,68334.75,7.81,0.87,0.50,-0.97,-0.22,1,0,-1,63330.04
2014-02-09,63330.04,62822.65,67006.60,68000.94,6.55,0.87,0.50,-0.78,0.62,1,0,-1,61338.62
2014-02-10,61338.62,70252.77,63941.70,67788.93,6.14,0.87,0.50,0.00,1.00,0,0,-1,67916.33
2014-02-11,67916.33,70363.08,64195.00,67455.16,5.79,0.87,0.50,0.78,0.62,0,0,-1,70623.40
2014-02-12,70623.40,71548.27,66626.12,67492.35,6.03,0.87,0.50,0.97,-0.22,0,0,-1,70848.31
2014-02-13,70848.31,70533.31,69796.01,67392.35,7.05,0.87,0.50,0.43,-0.90,0,0,-1,70345.23
2014-02-14,70345.23,67156.44,70605.65,67365.48,7.70,0.87,0.50,-0.43,-0.90,0,0,-1,69214.00
2014-02-15,69214.00,63330.04,70135.85,67659.42,9.91,0.87,0.50,-0.97,-0.22,1,0,-1,60146.52
2014-02-16,60146.52,61338.62,66568.58,67204.63,7.60,0.87,0.50,-0.78,0.62,1,0,-1,57920.81
2014-02-17,57920.81,67916.33,62427.11,66716.37,6.77,0.87,0.50,0.00,1.00,0,0,-1,65121.79
2014-02-18,65121.79,70623.40,61063.04,66317.15,7.20,0.87,0.50,0.78,0.62,0,0,-1,67492.27
2014-02-19,67492.27,70848.31,63511.62,65869.85,7.86,0.87,0.50,0.97,-0.22,0,0,-1,66303.40
2014-02-20,66303.40,70345.23,66305.82,65220.57,8.69,0.87,0.50,0.43,-0.90,0,0,-1,65100.25
2014-02-21,65100.25,69214.00,66298.64,64471.29,7.60,0.87,0.50,-0.43,-0.90,0,0,-1,65244.19
2014-02-22,65244.19,60146.52,65549.28,63904.18,6.55,0.87,0.50,-0.97,-0.22,1,0,-1,60701.08
2014-02-23,60701.08,57920.81,63681.84,63983.40,7.82,0.87,0.50,-0.78,0.62,1,0,-1,55711.17
2014-02-24,55711.17,65121.79,60552.15,63667.74,8.99,0.87,0.50,0.00,1.00,0,0,-1,62229.31
2014-02-25,62229.31,67492.27,59547.19,63254.52,9.10,0.87,0.50,0.78,0.62,0,0,-1,64657.67
2014-02-26,64657.67,66303.40,60866.05,62849.58,6.77,0.87,0.50,0.97,-0.22,0,0,-1,65512.42
2014-02-27,65512.42,65100.25,64133.13,62736.58,5.73,0.87,0.50,0.43,-0.90,0,0,-1,68368.69
2014-02-28,68368.69,65244.19,66179.59,63203.50,6.12,0.87,0.50,-0.43,-0.90,0,0,-1,68451.54
2014-03-01,68451.54,60701.08,67444.22,63661.70,5.51,1.00,0.00,-0.97,-0.22,1,0,-1,62470.77
2014-03-02,62470.77,55711.17,66430.33,63914.51,4.90,1.00,0.00,-0.78,0.62,1,0,-1,59298.56
2014-03-03,59298.56,62229.31,63406.96,64426.99,6.86,1.00,0.00,0.00,1.00,0,0,-1,66787.62
2014-03-04,66787.62,64657.67,62852.32,65078.18,6.08,1.00,0.00,0.78,0.62,0,0,-1,67166.23
2014-03-05,67166.23,65512.42,64417.47,65436.55,7.32,1.00,0.00,0.97,-0.22,0,0,-1,64813.40
2014-03-06,64813.40,68368.69,66255.75,65336.69,7.16,1.00,0.00,0.43,-0.90,0,0,-1,64335.19
2014-03-07,64335.19,68451.54,65438.27,64760.47,7.42,1.00,0.00,-0.43,-0.90,0,0,-1,62700.79
2014-03-08,62700.79,62470.77,63949.79,63938.94,9.26,1.00,0.00,-0.97,-0.22,1,0,-1,54497.85
2014-03-09,54497.85,59298.56,60511.28,62799.95,10.87,1.00,0.00,-0.78,0.62,1,0,-1,49520.15
2014-03-10,49520.15,66787.62,55572.93,61403.03,10.03,1.00,0.00,0.00,1.00,0,0,-1,56772.38
2014-03-11,56772.38,67166.23,53596.79,59972.28,9.82,1.00,0.00,0.78,0.62,0,0,-1,58377.50
2014-03-12,58377.50,64813.40,54890.01,58716.75,10.16,1.00,0.00,0.97,-0.22,0,0,-1,58362.31
2014-03-13,58362.31,64335.19,57837.40,57795.17,10.26,1.00,0.00,0.43,-0.90,0,0,-1,58133.71
2014-03-14,58133.71,62700.79,58291.17,56909.24,9.88,1.00,0.00,-0.43,-0.90,0,0,-1,56902.19
2014-03-15,56902.19,54497.85,57799.40,56080.87,9.47,1.00,0.00,-0.97,-0.22,1,0,-1,52095.50
2014-03-16,52095.50,49520.15,55710.47,55737.68,10.24,1.00,0.00,-0.78,0.62,1,0,-1,48242.35
2014-03-17,48242.35,56772.38,52413.35,55555.13,9.33,1.00,0.00,0.00,1.00,0,0,-1,55452.02
2014-03-18,55452.02,58377.50,51929.96,55366.51,10.00,1.00,0.00,0.78,0.62,0,0,-1,57846.31
2014-03-19,57846.31,58362.31,53846.90,55290.63,10.70,1.00,0.00,0.97,-0.22,0,0,-1,56856.79
2014-03-20,56856.79,58133.71,56718.37,55075.55,11.49,1.00,0.00,0.43,-0.90,0,0,-1,55924.79
2014-03-21,55924.79,56902.19,56875.97,54759.99,10.83,1.00,0.00,-0.43,-0.90,0,0,-1,55220.94
2014-03-22,55220.94,52095.50,56000.84,54519.82,9.16,1.00,0.00,-0.97,-0.22,1,0,-1,52738.54
2014-03-23,52738.54,48242.35,54628.09,54611.68,6.58,1.00,0.00,-0.78,0.62,1,0,-1,53081.29
2014-03-24,53081.29,55452.02,53680.26,55302.96,6.00,1.00,0.00,0.00,1.00,0,0,-1,61032.42
2014-03-25,61032.42,57846.31,55617.42,56100.15,6.27,1.00,0.00,0.78,0.62,0,0,-1,62531.17
2014-03-26,62531.17,56856.79,58881.62,56769.42,6.41,1.00,0.00,0.97,-0.22,0,0,-1,62236.35
2014-03-27,62236.35,55924.79,61933.31,57537.93,6.44,1.00,0.00,0.43,-0.90,0,0,-1,62408.65
2014-03-28,62408.65,55220.94,62392.06,58464.19,8.71,1.00,0.00,-0.43,-0.90,0,0,-1,60391.17
2014-03-29,60391.17,52738.54,61678.72,59202.80,11.75,1.00,0.00,-0.97,-0.22,1,0,-1,51708.71
2014-03-30,51708.71,53081.29,58169.51,59055.68,13.59,1.00,0.00,-0.78,0.62,1,0,-1,47224.04
2014-03-31,47224.04,61032.42,53107.97,58218.93,13.54,1.00,0.00,0.00,1.00,0,0,-1,53335.83
2014-04-01,53335.83,62531.17,50756.19,57119.42,13.57,0.87,-0.50,0.78,0.62,0,0,-1,53276.98
2014-04-02,53276.98,62236.35,51278.95,55797.39,14.07,0.87,-0.50,0.97,-0.22,0,0,-1,52739.75
2014-04-03,52739.75,62408.65,53117.52,54440.73,14.54,0.87,-0.50,0.43,-0.90,0,0,-1,53678.25
2014-04-04,53678.25,60391.17,53231.66,53193.53,12.93,0.87,-0.50,-0.43,-0.90,0,0,-1,53666.50
2014-04-05,53666.50,51708.71,53361.50,52232.87,12.34,0.87,-0.50,-0.97,-0.22,1,0,-1,47767.79
2014-04-06,47767.79,47224.04,51704.18,51669.88,14.24,0.87,-0.50,-0.78,0.62,1,0,-1,43579.81
2014-04-07,43579.81,53335.83,48338.03,51149.27,15.17,0.87,-0.50,0.00,1.00,0,0,-1,50134.96
2014-04-08,50134.96,53276.98,47160.85,50692.01,11.70,0.87,-0.50,0.78,0.62,0,0,-1,52276.48
2014-04-09,52276.48,52739.75,48663.75,50549.08,10.16,0.87,-0.50,0.97,-0.22,0,0,-1,53353.19
2014-04-10,53353.19,53678.25,51921.54,50636.71,11.53,0.87,-0.50,0.43,-0.90,0,0,-1,52545.19
2014-04-11,52545.19,53666.50,52724.95,50474.85,12.32,0.87,-0.50,-0.43,-0.90,0,0,-1,51233.65
2014-04-12,51233.65,47767.79,52377.34,50127.29,12.14,0.87,-0.50,-0.97,-0.22,1,0,-1,45652.94
2014-04-13,45652.94,43579.81,49810.59,49825.17,11.86,0.87,-0.50,-0.78,0.62,1,0,-1,42916.40
2014-04-14,42916.40,50134.96,46600.99,49730.40,11.51,0.87,-0.50,0.00,1.00,0,0,-1,50620.29
2014-04-15,50620.29,52276.48,46396.54,49799.73,9.82,0.87,-0.50,0.78,0.62,0,0,-1,52495.77
2014-04-16,52495.77,53353.19,48677.49,49831.06,10.31,0.87,-0.50,0.97,-0.22,0,0,-1,53104.15
2014-04-17,53104.15,52545.19,52073.40,49795.48,11.67,0.87,-0.50,0.43,-0.90,0,0,-1,52579.15
2014-04-18,52579.15,51233.65,52726.35,49800.33,11.52,0.87,-0.50,-0.43,-0.90,0,0,-1,51494.23
2014-04-19,51494.23,45652.94,52392.51,49837.56,10.07,0.87,-0.50,-0.97,-0.22,1,0,-1,47856.06
2014-04-20,47856.06,42916.40,50643.15,50152.29,11.70,0.87,-0.50,-0.78,0.62,1,0,-1,44940.58
2014-04-21,44940.58,50620.29,48096.96,50441.46,12.27,0.87,-0.50,0.00,1.00,0,1,-1,44966.04
2014-04-22,44966.04,52495.77,45920.90,49633.71,12.87,0.87,-0.50,0.78,0.62,0,0,-1,51630.98
2014-04-23,51630.98,53104.15,47179.20,49510.17,13.18,0.87,-0.50,0.97,-0.22,0,0,-1,51826.44
2014-04-24,51826.44,52579.15,49474.49,49327.64,14.30,0.87,-0.50,0.43,-0.90,0,0,-1,51268.62
2014-04-25,51268.62,51494.23,51575.35,49140.42,13.67,0.87,-0.50,-0.43,-0.90,0,0,-1,51028.38
2014-04-26,51028.38,47856.06,51374.48,49073.87,11.50,0.87,-0.50,-0.97,-0.22,1,0,-1,46384.31
2014-04-27,46384.31,44940.58,49560.44,48863.62,11.36,0.87,-0.50,-0.78,0.62,1,0,-1,44602.21
2014-04-28,44602.21,44966.04,47338.30,48815.28,11.66,0.87,-0.50,0.00,1.00,0,0,-1,51808.06
2014-04-29,51808.06,51630.98,47598.19,49792.71,11.51,0.87,-0.50,0.78,0.62,0,0,-1,52862.46
2014-04-30,52862.46,51826.44,49757.58,49968.64,13.07,0.87,-0.50,0.97,-0.22,0,0,-1,51787.19
2014-05-01,51787.19,51268.62,52152.57,49963.03,12.79,0.50,-0.87,0.43,-0.90,0,1,-1,43027.65
2014-05-02,43027.65,51028.38,49225.76,48785.75,12.29,0.50,-0.87,-0.43,-0.90,0,0,-1,47952.71
2014-05-03,47952.71,46384.31,47589.18,48346.37,10.99,0.50,-0.87,-0.97,-0.22,1,0,-1,45931.44
2014-05-04,45931.44,44602.21,45637.26,48281.67,11.39,0.50,-0.87,-0.78,0.62,1,0,-1,43232.23
2014-05-05,43232.23,51808.06,45705.46,48085.96,13.65,0.50,-0.87,0.00,1.00,0,0,-1,49073.17
2014-05-06,49073.17,52862.46,46078.94,47695.26,15.08,0.50,-0.87,0.78,0.62,0,0,-1,49498.46
2014-05-07,49498.46,51787.19,47267.95,47214.69,14.00,0.50,-0.87,0.97,-0.22,0,0,-1,49572.81
2014-05-08,49572.81,43027.65,49381.48,46898.35,13.78,0.50,-0.87,0.43,-0.90,0,1,-1,43526.79
2014-05-09,43526.79,47952.71,47532.69,46969.66,15.15,0.50,-0.87,-0.43,-0.90,0,0,-1,45936.90
2014-05-10,45936.90,45931.44,46345.50,46681.68,13.76,0.50,-0.87,-0.97,-0.22,1,0,-1,43302.98
2014-05-11,43302.98,43232.23,44255.56,46306.19,12.88,0.50,-0.87,-0.78,0.62,1,0,-1,41493.31
2014-05-12,41493.31,49073.17,43577.73,46057.77,11.57,0.50,-0.87,0.00,1.00,0,0,-1,49991.98
2014-05-13,49991.98,49498.46,44929.42,46189.03,11.39,0.50,-0.87,0.78,0.62,0,0,-1,51780.17
2014-05-14,51780.17,49572.81,47755.15,46514.99,11.78,0.50,-0.87,0.97,-0.22,0,0,-1,51434.31
2014-05-15,51434.31,43526.79,51068.82,46780.92,11.64,0.50,-0.87,0.43,-0.90,0,0,-1,50784.29
2014-05-16,50784.29,45936.90,51332.92,47817.71,13.08,0.50,-0.87,-0.43,-0.90,0,0,-1,49803.40
2014-05-17,49803.40,43302.98,50674.00,48370.06,15.05,0.50,-0.87,-0.97,-0.22,1,0,-1,43192.50
2014-05-18,43192.50,41493.31,47926.73,48354.28,16.45,0.50,-0.87,-0.78,0.62,1,0,-1,39508.90
2014-05-19,39508.90,49991.98,44168.26,48070.79,17.70,0.50,-0.87,0.00,1.00,0,0,-1,46713.81
2014-05-20,46713.81,51780.17,43138.40,47602.48,17.59,0.50,-0.87,0.78,0.62,0,0,-1,47998.56
2014-05-21,47998.56,51434.31,44740.42,47062.25,17.17,0.50,-0.87,0.97,-0.22,0,0,-1,48748.50
2014-05-22,48748.50,50784.29,47820.29,46678.57,16.22,0.50,-0.87,0.43,-0.90,0,0,-1,48478.31
2014-05-23,48478.31,49803.40,48408.46,46349.14,14.43,0.50,-0.87,-0.43,-0.90,0,0,-1,48180.15
2014-05-24,48180.15,43192.50,48468.99,46117.25,13.70,0.50,-0.87,-0.97,-0.22,1,0,-1,42971.52
2014-05-25,42971.52,39508.90,46543.33,46085.68,14.75,0.50,-0.87,-0.78,0.62,1,0,-1,40090.83
2014-05-26,40090.83,46713.81,43747.50,46168.81,14.63,0.50,-0.87,0.00,1.00,0,0,-1,47936.27
2014-05-27,47936.27,47998.56,43666.21,46343.45,14.29,0.50,-0.87,0.78,0.62,0,0,-1,49546.08
2014-05-28,49546.08,48748.50,45857.73,46564.52,13.51,0.50,-0.87,0.97,-0.22,0,0,-1,49432.56
2014-05-29,49432.56,48478.31,48971.64,46662.25,14.88,0.50,-0.87,0.43,-0.90,0,1,-1,42193.73
2014-05-30,42193.73,48180.15,47057.46,45764.45,15.58,0.50,-0.87,-0.43,-0.90,0,0,-1,44298.12
2014-05-31,44298.12,42971.52,45308.14,45209.88,15.73,0.50,-0.87,-0.97,-0.22,1,0,-1,41220.69
2014-06-01,41220.69,40090.83,42570.85,44959.76,15.42,0.00,-1.00,-0.78,0.62,1,0,-1,38796.02
2014-06-02,38796.02,47936.27,41438.28,44774.78,15.70,0.00,-1.00,0.00,1.00,0,0,-1,46364.25
2014-06-03,46364.25,49546.08,42126.99,44550.21,16.16,0.00,-1.00,0.78,0.62,0,0,-1,47726.23
2014-06-04,47726.23,49432.56,44295.50,44290.23,14.82,0.00,-1.00,0.97,-0.22,0,0,-1,48524.50
2014-06-05,48524.50,42193.73,47538.33,44160.51,14.69,0.00,-1.00,0.43,-0.90,0,0,-1,48245.96
2014-06-06,48245.96,44298.12,48165.56,45025.11,18.93,0.00,-1.00,-0.43,-0.90,0,0,-1,47618.67
2014-06-07,47618.67,41220.69,48129.71,45499.47,21.60,0.00,-1.00,-0.97,-0.22,1,0,-1,41694.65
2014-06-08,41694.65,38796.02,45853.09,45567.18,22.09,0.00,-1.00,-0.78,0.62,1,0,-1,38216.12
2014-06-09,38216.12,46364.25,42509.81,45484.34,22.66,0.00,-1.00,0.00,1.00,0,1,-1,40126.17
2014-06-10,40126.17,47726.23,40012.31,44593.18,20.86,0.00,-1.00,0.78,0.62,0,0,-1,47266.29
2014-06-11,47266.29,48524.50,41869.53,44527.48,20.49,0.00,-1.00,0.97,-0.22,0,0,-1,47827.15
2014-06-12,47827.15,48245.96,45073.20,44427.86,20.90,0.00,-1.00,0.43,-0.90,0,0,-1,48367.62
2014-06-13,48367.62,47618.67,47820.35,44445.24,20.72,0.00,-1.00,-0.43,-0.90,0,0,-1,47905.08
2014-06-14,47905.08,41694.65,48033.28,44486.15,19.07,0.00,-1.00,-0.97,-0.22,1,0,-1,41479.21
2014-06-15,41479.21,38216.12,45917.31,44455.38,16.87,0.00,-1.00,-0.78,0.62,1,0,-1,38017.75
2014-06-16,38017.75,40126.17,42467.35,44427.04,17.21,0.00,-1.00,0.00,1.00,0,0,-1,45849.23
2014-06-17,45849.23,47266.29,41782.06,45244.62,17.11,0.00,-1.00,0.78,0.62,0,0,-1,47345.42
2014-06-18,47345.42,47827.15,43737.47,45255.92,17.61,0.00,-1.00,0.97,-0.22,0,0,-1,47410.88
2014-06-19,47410.88,48367.62,46868.51,45196.46,17.97,0.00,-1.00,0.43,-0.90,0,0,-1,47708.15
2014-06-20,47708.15,47905.08,47488.15,45102.24,18.41,0.00,-1.00,-0.43,-0.90,0,0,-1,47340.67
2014-06-21,47340.67,41479.21,47486.56,45021.61,19.21,0.00,-1.00,-0.97,-0.22,1,0,-1,41840.15
2014-06-22,41840.15,38017.75,45629.65,45073.18,20.78,0.00,-1.00,-0.78,0.62,1,0,-1,38911.54
2014-06-23,38911.54,45849.23,42697.45,45200.86,20.27,0.00,-1.00,0.00,1.00,0,0,-1,46794.40
2014-06-24,46794.40,47345.42,42515.36,45335.88,20.32,0.00,-1.00,0.78,0.62,0,0,-1,48205.62
2014-06-25,48205.62,47410.88,44637.19,45458.77,19.25,0.00,-1.00,0.97,-0.22,0,0,-1,48055.12
2014-06-26,48055.12,47708.15,47685.05,45550.81,19.08,0.00,-1.00,0.43,-0.90,0,0,-1,48098.29
2014-06-27,48098.29,47340.67,48119.68,45606.54,19.47,0.00,-1.00,-0.43,-0.90,0,0,-1,47564.77
2014-06-28,47564.77,41840.15,47906.06,45638.56,17.82,0.00,-1.00,-0.97,-0.22,1,0,-1,41917.15
2014-06-29,41917.15,38911.54,45860.07,45649.56,16.46,0.00,-1.00,-0.78,0.62,1,0,-1,38502.58
2014-06-30,38502.58,46794.40,42661.50,45591.13,16.44,0.00,-1.00,0.00,1.00,0,0,-1,45734.54
2014-07-01,45734.54,48205.62,42051.42,45439.73,18.49,-0.50,-0.87,0.78,0.62,0,0,-1,47514.54
2014-07-02,47514.54,48055.12,43917.22,45341.00,19.05,-0.50,-0.87,0.97,-0.22,0,0,-1,47773.90
2014-07-03,47773.90,48098.29,47007.66,45300.82,21.44,-0.50,-0.87,0.43,-0.90,0,0,-1,48506.90
2014-07-04,48506.90,47564.77,47931.78,45359.20,21.21,-0.50,-0.87,-0.43,-0.90,0,0,-1,47800.35
2014-07-05,47800.35,41917.15,48027.05,45392.85,20.13,-0.50,-0.87,-0.97,-0.22,1,0,-1,41905.08
2014-07-06,41905.08,38502.58,46070.78,45391.13,19.26,-0.50,-0.87,-0.78,0.62,1,0,-1,38817.29
2014-07-07,38817.29,45734.54,42840.91,45436.09,17.08,-0.50,-0.87,0.00,1.00,0,0,-1,45927.17
2014-07-08,45927.17,47514.54,42216.51,45463.60,16.64,-0.50,-0.87,0.78,0.62,0,0,-1,47497.90
2014-07-09,47497.90,47773.90,44080.78,45461.23,15.20,-0.50,-0.87,0.97,-0.22,0,0,-1,47960.85
2014-07-10,47960.85,48506.90,47128.64,45487.93,15.86,-0.50,-0.87,0.43,-0.90,0,0,-1,48508.75
2014-07-11,48508.75,47800.35,47989.17,45488.20,16.97,-0.50,-0.87,-0.43,-0.90,0,0,-1,47843.50
2014-07-12,47843.50,41905.08,48104.37,45494.36,18.20,-0.50,-0.87,-0.97,-0.22,1,0,-1,41859.94
2014-07-13,41859.94,38817.29,46070.73,45487.91,18.03,-0.50,-0.87,-0.78,0.62,1,0,-1,38640.33
2014-07-14,38640.33,45927.17,42781.26,45462.63,18.04,-0.50,-0.87,0.00,1.00,0,1,-1,39096.35
2014-07-15,39096.35,47497.90,39865.54,44486.80,19.46,-0.50,-0.87,0.78,0.62,0,0,-1,46758.98
2014-07-16,46758.98,47960.85,41498.56,44381.24,22.13,-0.50,-0.87,0.97,-0.22,0,0,-1,48457.04
2014-07-17,48457.04,48508.75,44770.79,44452.13,23.61,-0.50,-0.87,0.43,-0.90,0,0,-1,49338.48
2014-07-18,49338.48,47843.50,48184.83,44570.66,25.11,-0.50,-0.87,-0.43,-0.90,0,0,-1,49153.77
2014-07-19,49153.77,41859.94,48983.10,44757.84,24.70,-0.50,-0.87,-0.97,-0.22,1,0,-1,42846.96
2014-07-20,42846.96,38640.33,47113.07,44898.85,20.91,-0.50,-0.87,-0.78,0.62,1,0,-1,38844.44
2014-07-21,38844.44,39096.35,43615.06,44928.00,19.37,-0.50,-0.87,0.00,1.00,0,0,-1,45965.67
2014-07-22,45965.67,46758.98,42552.35,45909.33,20.14,-0.50,-0.87,0.78,0.62,0,0,-1,47705.60
2014-07-23,47705.60,48457.04,44171.90,46044.57,22.34,-0.50,-0.87,0.97,-0.22,0,0,-1,48258.60
2014-07-24,48258.60,49338.48,47309.96,46016.22,23.07,-0.50,-0.87,0.43,-0.90,0,0,-1,48557.58
2014-07-25,48557.58,49153.77,48173.93,45904.66,21.51,-0.50,-0.87,-0.43,-0.90,0,0,-1,47039.33
2014-07-26,47039.33,42846.96,47951.84,45602.60,20.94,-0.50,-0.87,-0.97,-0.22,1,0,-1,41266.79
2014-07-27,41266.79,38844.44,45621.24,45376.86,21.80,-0.50,-0.87,-0.78,0.62,1,0,-1,38456.12
2014-07-28,38456.12,45965.67,42254.08,45321.39,19.54,-0.50,-0.87,0.00,1.00,0,0,-1,44735.29
2014-07-29,44735.29,47705.60,41486.07,45145.62,18.84,-0.50,-0.87,0.78,0.62,0,0,-1,45540.04
2014-07-30,45540.04,48258.60,42910.49,44836.25,20.17,-0.50,-0.87,0.97,-0.22,0,0,-1,45647.04
2014-07-31,45647.04,48557.58,45307.46,44463.17,20.19,-0.50,-0.87,0.43,-0.90,0,0,-1,45574.21
2014-08-01,45574.21,47039.33,45587.10,44036.98,21.11,-0.87,-0.50,-0.43,-0.90,0,0,-1,44565.04
2014-08-02,44565.04,41266.79,45262.10,43683.51,20.79,-0.87,-0.50,-0.97,-0.22,1,0,-1,39574.92
2014-08-03,39574.92,38456.12,43238.06,43441.81,19.78,-0.87,-0.50,-0.78,0.62,1,0,-1,36520.19
2014-08-04,36520.19,44735.29,40220.05,43165.25,19.17,-0.87,-0.50,0.00,1.00,0,0,-1,41401.77
2014-08-05,41401.77,45540.04,39165.62,42689.03,20.03,-0.87,-0.50,0.78,0.62,0,0,-1,42246.48
2014-08-06,42246.48,45647.04,40056.15,42218.52,19.38,-0.87,-0.50,0.97,-0.22,0,0,-1,42497.62
2014-08-07,42497.62,45574.21,42048.62,41768.60,20.19,-0.87,-0.50,0.43,-0.90,0,0,-1,42707.46
2014-08-08,42707.46,44565.04,42483.85,41359.07,20.27,-0.87,-0.50,-0.43,-0.90,0,0,-1,42606.54
2014-08-09,42606.54,39574.92,42603.87,41079.28,20.25,-0.87,-0.50,-0.97,-0.22,1,0,-1,38377.25
2014-08-10,38377.25,36520.19,41230.42,40908.19,20.64,-0.87,-0.50,-0.78,0.62,1,0,-1,36292.46
2014-08-11,36292.46,41401.77,39092.08,40875.65,18.30,-0.87,-0.50,0.00,1.00,0,0,-1,40510.48
2014-08-12,40510.48,42246.48,38393.40,40748.33,17.83,-0.87,-0.50,0.78,0.62,0,0,-1,41086.56
2014-08-13,41086.56,42497.62,39296.50,40582.62,16.94,-0.87,-0.50,0.97,-0.22,0,0,-1,41115.77
2014-08-14,41115.77,42707.46,40904.27,40385.22,16.73,-0.87,-0.50,0.43,-0.90,0,0,-1,40815.46
2014-08-15,40815.46,42606.54,41005.93,40114.93,16.26,-0.87,-0.50,-0.43,-0.90,0,1,-1,37162.85
2014-08-16,37162.85,38377.25,39698.03,39337.26,16.80,-0.87,-0.50,-0.97,-0.22,1,0,-1,37185.94
2014-08-17,37185.94,36292.46,38388.08,39167.07,16.87,-0.87,-0.50,-0.78,0.62,1,0,-1,35685.50
2014-08-18,35685.50,40510.48,36678.10,39080.37,17.31,-0.87,-0.50,0.00,1.00,0,0,-1,41204.52
2014-08-19,41204.52,41086.56,38025.32,39179.51,16.01,-0.87,-0.50,0.78,0.62,0,0,-1,42526.69
2014-08-20,42526.69,41115.77,39805.57,39385.25,15.53,-0.87,-0.50,0.97,-0.22,0,0,-1,42857.29
2014-08-21,42857.29,40815.46,42196.17,39634.04,15.07,-0.87,-0.50,0.43,-0.90,0,0,-1,43186.40
2014-08-22,43186.40,37162.85,42856.79,39972.74,16.06,-0.87,-0.50,-0.43,-0.90,0,0,-1,43361.27
2014-08-23,43361.27,37185.94,43134.99,40858.23,16.08,-0.87,-0.50,-0.97,-0.22,1,0,-1,39558.81
2014-08-24,39558.81,35685.50,42035.49,41197.21,15.65,-0.87,-0.50,-0.78,0.62,1,0,-1,37267.29
2014-08-25,37267.29,41204.52,40062.46,41423.18,16.47,-0.87,-0.50,0.00,1.00,0,0,-1,44820.71
2014-08-26,44820.71,42526.69,40548.94,41939.78,18.27,-0.87,-0.50,0.78,0.62,0,0,-1,46714.85
2014-08-27,46714.85,42857.29,42934.28,42538.09,18.30,-0.87,-0.50,0.97,-0.22,0,0,-1,46656.46
2014-08-28,46656.46,43186.40,46064.01,43080.83,19.43,-0.87,-0.50,0.43,-0.90,0,0,-1,46980.33
2014-08-29,46980.33,43361.27,46783.88,43622.82,18.78,-0.87,-0.50,-0.43,-0.90,0,0,-1,46378.06
2014-08-30,46378.06,39558.81,46671.62,44053.79,18.15,-0.87,-0.50,-0.97,-0.22,1,0,-1,41057.04
2014-08-31,41057.04,37267.29,44805.15,44267.82,17.45,-0.87,-0.50,-0.78,0.62,1,0,-1,38304.21
2014-09-01,38304.21,44820.71,41913.10,44415.95,16.81,-1.00,-0.00,0.00,1.00,0,0,0,45808.06
2014-09-02,45808.06,46714.85,41723.10,44557.00,18.01,-1.00,-0.00,0.78,0.62,0,0,0,47525.15
2014-09-03,47525.15,46656.46,43879.14,44672.76,18.06,-1.00,-0.00,0.97,-0.22,0,0,0,47721.60
2014-09-04,47721.60,46980.33,47018.27,44824.92,18.52,-1.00,-0.00,0.43,-0.90,0,0,0,48076.92
2014-09-05,48076.92,46378.06,47774.56,44981.58,19.52,-1.00,-0.00,-0.43,-0.90,0,0,0,47740.02
2014-09-06,47740.02,41057.04,47846.18,45176.14,19.67,-1.00,-0.00,-0.97,-0.22,1,0,0,41968.71
2014-09-07,41968.71,38304.21,45928.55,45306.38,19.76,-1.00,-0.00,-0.78,0.62,1,0,0,39145.23
2014-09-08,39145.23,45808.06,42951.32,45426.53,19.97,-1.00,-0.00,0.00,1.00,0,0,0,47109.88
2014-09-09,47109.88,47525.15,42741.27,45612.50,18.78,-1.00,-0.00,0.78,0.62,0,0,0,48346.79
2014-09-10,48346.79,47721.60,44867.30,45729.88,17.86,-1.00,-0.00,0.97,-0.22,0,0,0,48408.17
2014-09-11,48408.17,48076.92,47954.94,45827.96,17.06,-1.00,-0.00,0.43,-0.90,0,0,0,48327.42
